TeamId,RankGroup,DaysFromStart,Score,k_cat,a,b,c,d
181000,High,43,0.8447399999999999,c,0,0,1,0
181000,High,43,0.84475,c,0,0,1,0
186210,Other,43,0.5252899999999999,a,1,0,0,0
173438,Other,43,0.83768,c,0,0,1,0
173438,Other,43,0.8388,c,0,0,1,0
184880,Other,43,0.7781,b,0,1,0,0
181680,Other,43,0.78223,b,0,1,0,0
172059,Other,43,0.8250700000000001,c,0,0,1,0
172059,Other,43,0.8268399999999999,c,0,0,1,0
186406,Other,43,0.5575,a,1,0,0,0
186406,Other,43,0.59277,a,1,0,0,0
186406,Other,43,0.5969899999999999,a,1,0,0,0
186406,Other,43,0.62864,a,1,0,0,0
186406,Other,43,0.6321100000000001,a,1,0,0,0
179722,Other,43,0.8005899999999999,c,0,0,1,0
185500,Other,43,0.78476,b,0,1,0,0
185608,Other,43,0.79811,c,0,0,1,0
185608,Other,43,0.79855,c,0,0,1,0
179161,Other,43,0.8107,c,0,0,1,0
184179,Other,43,0.77892,b,0,1,0,0
172088,Other,43,0.78617,b,0,1,0,0
184179,Other,43,0.78664,b,0,1,0,0
186684,Other,43,0.69326,a,1,0,0,0
182406,Other,43,0.75779,b,0,1,0,0
186684,Other,43,0.72633,b,0,1,0,0
179161,Other,43,0.81133,c,0,0,1,0
179161,Other,43,0.81225,c,0,0,1,0
181128,Other,43,0.7416699999999999,b,0,1,0,0
179161,Other,43,0.81283,c,0,0,1,0
179161,Other,43,0.81311,c,0,0,1,0
186956,Other,43,0.73445,b,0,1,0,0
180777,Other,43,0.67093,a,1,0,0,0
184860,Other,43,0.82686,c,0,0,1,0
180106,Other,43,0.7793,b,0,1,0,0
184860,Other,43,0.82689,c,0,0,1,0
186372,Other,43,0.75488,b,0,1,0,0
172446,Other,43,0.7155600000000001,a,1,0,0,0
179002,Other,43,0.65613,a,1,0,0,0
183516,Other,43,0.70953,a,1,0,0,0
181109,Other,43,0.81692,c,0,0,1,0
186773,Other,43,0.77804,b,0,1,0,0
184283,Other,43,0.78476,b,0,1,0,0
177599,Other,43,0.7982100000000001,c,0,0,1,0
183368,Other,43,0.8366899999999999,c,0,0,1,0
177599,Other,43,0.80767,c,0,0,1,0
183368,Other,43,0.8376,c,0,0,1,0
183368,Other,43,0.83872,c,0,0,1,0
177599,Other,43,0.81111,c,0,0,1,0
187104,Other,43,0.7163,a,1,0,0,0
186575,Other,43,0.74732,b,0,1,0,0
182586,Other,43,0.76877,b,0,1,0,0
187104,Other,43,0.7311,b,0,1,0,0
183140,Other,43,0.78745,b,0,1,0,0
182586,Other,43,0.76988,b,0,1,0,0
174753,Other,43,0.80387,c,0,0,1,0
185559,Other,43,0.61873,a,1,0,0,0
174753,Other,43,0.80624,c,0,0,1,0
174753,Other,43,0.80842,c,0,0,1,0
186807,Other,43,0.51427,a,1,0,0,0
183202,High,43,0.77389,b,0,1,0,0
183368,Other,43,0.83952,c,0,0,1,0
187120,Other,43,0.71622,a,1,0,0,0
187120,Other,43,0.74459,b,0,1,0,0
183572,Other,43,0.7761399999999999,b,0,1,0,0
178434,Other,43,0.84426,c,0,0,1,0
183572,Other,43,0.78672,b,0,1,0,0
172088,Other,43,0.78722,b,0,1,0,0
172088,Other,43,0.78775,b,0,1,0,0
172088,Other,43,0.78777,b,0,1,0,0
186654,Other,43,0.50127,a,1,0,0,0
172831,Other,43,0.78745,b,0,1,0,0
183572,Other,43,0.79147,b,0,1,0,0
177520,Other,43,0.83165,c,0,0,1,0
181250,Other,43,0.78603,b,0,1,0,0
181250,Other,43,0.78674,b,0,1,0,0
177129,Other,43,0.84652,c,0,0,1,0
181263,Other,43,0.7693300000000001,b,0,1,0,0
186896,Other,43,0.76121,b,0,1,0,0
178354,Other,43,0.74989,b,0,1,0,0
187149,Other,43,0.63275,a,1,0,0,0
178123,Other,43,0.78914,b,0,1,0,0
178123,Other,43,0.7901,b,0,1,0,0
186630,Other,43,0.78972,b,0,1,0,0
185456,Other,43,0.78745,b,0,1,0,0
181884,Other,43,0.67855,a,1,0,0,0
183804,Other,43,0.7310399999999999,b,0,1,0,0
187171,Other,43,0.613,a,1,0,0,0
187174,Other,43,0.7398600000000001,b,0,1,0,0
181884,Other,43,0.74352,b,0,1,0,0
182375,Other,43,0.73817,b,0,1,0,0
181884,Other,43,0.75918,b,0,1,0,0
186210,Other,43,0.54519,a,1,0,0,0
176450,High,43,0.83605,c,0,0,1,0
182375,Other,43,0.74202,b,0,1,0,0
177733,Other,43,0.7581100000000001,b,0,1,0,0
175141,Other,43,0.7842899999999999,b,0,1,0,0
175141,Other,43,0.78696,b,0,1,0,0
177733,Other,43,0.76413,b,0,1,0,0
172509,Other,43,0.78745,b,0,1,0,0
182375,Other,43,0.77572,b,0,1,0,0
189185,Other,43,0.8018,c,0,0,1,0
172269,Other,43,0.73233,b,0,1,0,0
182882,Other,43,0.8210200000000001,c,0,0,1,0
187196,Other,43,0.5512199999999999,a,1,0,0,0
186038,Other,43,0.71329,a,1,0,0,0
183355,Other,43,0.78745,b,0,1,0,0
180917,Other,43,0.7156,a,1,0,0,0
182293,Other,43,0.72932,b,0,1,0,0
182787,Other,43,0.7911100000000001,b,0,1,0,0
184818,Other,43,0.6343300000000001,a,1,0,0,0
185827,Other,43,0.78345,b,0,1,0,0
180917,Other,43,0.78745,b,0,1,0,0
185780,Other,43,0.78745,b,0,1,0,0
186909,Other,43,0.6966100000000001,a,1,0,0,0
187149,Other,43,0.63808,a,1,0,0,0
187212,Other,43,0.6903100000000001,a,1,0,0,0
187196,Other,43,0.6492600000000001,a,1,0,0,0
185654,Other,43,0.6836899999999999,a,1,0,0,0
186909,Other,43,0.69862,a,1,0,0,0
184818,Other,43,0.7119,a,1,0,0,0
178874,Other,43,0.78092,b,0,1,0,0
186091,Other,43,0.5594600000000001,a,1,0,0,0
171988,Other,43,0.79072,b,0,1,0,0
171988,Other,43,0.7908,b,0,1,0,0
181128,Other,43,0.7482800000000001,b,0,1,0,0
183203,Other,43,0.67701,a,1,0,0,0
171927,High,43,0.8205399999999999,c,0,0,1,0
187227,Other,43,0.7156,a,1,0,0,0
179612,Other,43,0.7811899999999999,b,0,1,0,0
183930,Other,43,0.78745,b,0,1,0,0
187230,Other,43,0.5,a,1,0,0,0
183616,Other,43,0.70665,a,1,0,0,0
186259,Other,43,0.7299100000000001,b,0,1,0,0
173008,Other,43,0.6986899999999999,a,1,0,0,0
186896,Other,43,0.76131,b,0,1,0,0
173008,Other,43,0.74365,b,0,1,0,0
179759,Other,43,0.73225,b,0,1,0,0
172451,Other,43,0.78745,b,0,1,0,0
187244,Other,43,0.5,a,1,0,0,0
177736,Other,43,0.73537,b,0,1,0,0
179602,Other,43,0.79023,b,0,1,0,0
187051,Other,43,0.74667,b,0,1,0,0
182386,Other,43,0.77981,b,0,1,0,0
187051,Other,43,0.78562,b,0,1,0,0
187171,Other,43,0.61388,a,1,0,0,0
179612,Other,43,0.78509,b,0,1,0,0
183539,Other,43,0.76805,b,0,1,0,0
172883,Other,43,0.78259,b,0,1,0,0
186865,Other,43,0.54467,a,1,0,0,0
179612,Other,43,0.78825,b,0,1,0,0
179759,Other,43,0.7915399999999999,b,0,1,0,0
187171,Other,43,0.61537,a,1,0,0,0
187171,Other,43,0.61543,a,1,0,0,0
183203,Other,43,0.6971,a,1,0,0,0
187264,Other,43,0.78745,b,0,1,0,0
179215,Other,43,0.79023,b,0,1,0,0
185530,Other,43,0.73648,b,0,1,0,0
172467,Other,43,0.78509,b,0,1,0,0
180777,Other,43,0.7186100000000001,a,1,0,0,0
187273,Other,43,0.5,a,1,0,0,0
185698,Other,43,0.7665,b,0,1,0,0
187262,High,43,0.77479,b,0,1,0,0
175131,Other,43,0.78745,b,0,1,0,0
187281,Other,43,0.5,a,1,0,0,0
187262,High,43,0.7792899999999999,b,0,1,0,0
186751,Other,43,0.8116899999999999,c,0,0,1,0
184507,Other,43,0.79887,c,0,0,1,0
175131,Other,43,0.78767,b,0,1,0,0
182899,Other,43,0.69503,a,1,0,0,0
182899,Other,43,0.70194,a,1,0,0,0
187262,High,43,0.7902399999999999,b,0,1,0,0
187262,High,43,0.79662,c,0,0,1,0
187285,Other,43,0.69504,a,1,0,0,0
172467,Other,43,0.78745,b,0,1,0,0
187289,Other,43,0.71249,a,1,0,0,0
172015,Other,43,0.78973,b,0,1,0,0
187289,Other,43,0.72092,a,1,0,0,0
172467,Other,43,0.79032,b,0,1,0,0
186991,Other,43,0.5964,a,1,0,0,0
186991,Other,43,0.60696,a,1,0,0,0
186865,Other,43,0.58275,a,1,0,0,0
187291,Other,43,0.65253,a,1,0,0,0
186991,Other,43,0.61325,a,1,0,0,0
187296,Other,43,0.54087,a,1,0,0,0
183246,Other,43,0.76418,b,0,1,0,0
184283,Other,43,0.78745,b,0,1,0,0
184457,Other,43,0.74778,b,0,1,0,0
176560,Other,43,0.79371,c,0,0,1,0
176473,Other,43,0.80511,c,0,0,1,0
187307,Other,43,0.64207,a,1,0,0,0
185628,Other,43,0.79489,c,0,0,1,0
178606,Other,43,0.51315,a,1,0,0,0
178606,Other,43,0.5283899999999999,a,1,0,0,0
183915,Other,44,0.73164,b,0,1,0,0
172059,Other,44,0.82816,c,0,0,1,0
172059,Other,44,0.8287899999999999,c,0,0,1,0
187262,High,44,0.79962,c,0,0,1,0
187262,High,44,0.8021,c,0,0,1,0
185780,Other,44,0.79489,c,0,0,1,0
185431,Other,44,0.79489,c,0,0,1,0
186296,Other,44,0.69194,a,1,0,0,0
185608,Other,44,0.79907,c,0,0,1,0
185608,Other,44,0.79979,c,0,0,1,0
184642,Other,44,0.79489,c,0,0,1,0
184580,Other,44,0.79075,b,0,1,0,0
185608,Other,44,0.80025,c,0,0,1,0
185608,Other,44,0.8003399999999999,c,0,0,1,0
184642,Other,44,0.795,c,0,0,1,0
184642,Other,44,0.79545,c,0,0,1,0
173438,Other,44,0.8409700000000001,c,0,0,1,0
185608,Other,44,0.8004399999999999,c,0,0,1,0
184580,Other,44,0.79238,c,0,0,1,0
187262,High,44,0.80471,c,0,0,1,0
173438,Other,44,0.8424,c,0,0,1,0
173479,Other,44,0.7983600000000001,c,0,0,1,0
185431,Other,44,0.79527,c,0,0,1,0
182787,Other,44,0.79588,c,0,0,1,0
182787,Other,44,0.7961600000000001,c,0,0,1,0
182787,Other,44,0.79624,c,0,0,1,0
185500,Other,44,0.79489,c,0,0,1,0
186418,High,44,0.76188,b,0,1,0,0
179619,Other,44,0.82804,c,0,0,1,0
178123,Other,44,0.79328,c,0,0,1,0
178123,Other,44,0.79564,c,0,0,1,0
179619,Other,44,0.83094,c,0,0,1,0
172467,Other,44,0.7963600000000001,c,0,0,1,0
173479,Other,44,0.79879,c,0,0,1,0
173479,Other,44,0.79898,c,0,0,1,0
181128,Other,44,0.7710100000000001,b,0,1,0,0
185559,Other,44,0.6198,a,1,0,0,0
187289,Other,44,0.73507,b,0,1,0,0
183915,Other,44,0.7318600000000001,b,0,1,0,0
172509,Other,44,0.79489,c,0,0,1,0
172088,Other,44,0.79466,c,0,0,1,0
172088,Other,44,0.7948,c,0,0,1,0
172446,Other,44,0.72335,a,1,0,0,0
172088,Other,44,0.79489,c,0,0,1,0
187342,Other,44,0.5,a,1,0,0,0
172446,Other,44,0.75256,b,0,1,0,0
179612,Other,44,0.79489,c,0,0,1,0
184842,Other,44,0.68887,a,1,0,0,0
184842,Other,44,0.70068,a,1,0,0,0
179612,Other,44,0.81184,c,0,0,1,0
181109,Other,44,0.81715,c,0,0,1,0
185118,Other,44,0.61934,a,1,0,0,0
182366,Other,44,0.78978,b,0,1,0,0
181109,Other,44,0.81917,c,0,0,1,0
187289,Other,44,0.74752,b,0,1,0,0
186634,Other,44,0.73519,b,0,1,0,0
184608,Other,44,0.72249,a,1,0,0,0
184608,Other,44,0.72968,b,0,1,0,0
181109,Other,44,0.8200799999999999,c,0,0,1,0
185118,Other,44,0.6252,a,1,0,0,0
185118,Other,44,0.6532600000000001,a,1,0,0,0
172059,Other,44,0.82896,c,0,0,1,0
171988,Other,44,0.79528,c,0,0,1,0
171988,Other,44,0.7956,c,0,0,1,0
171988,Other,44,0.79619,c,0,0,1,0
184575,Other,44,0.78745,b,0,1,0,0
171988,Other,44,0.79619,c,0,0,1,0
172015,Other,44,0.79437,c,0,0,1,0
172015,Other,44,0.79601,c,0,0,1,0
184283,Other,44,0.79489,c,0,0,1,0
177599,Other,44,0.81188,c,0,0,1,0
182586,Other,44,0.7705,b,0,1,0,0
177599,Other,44,0.8226100000000001,c,0,0,1,0
174753,Other,44,0.8102199999999999,c,0,0,1,0
174753,Other,44,0.81216,c,0,0,1,0
174753,Other,44,0.8139,c,0,0,1,0
174753,Other,44,0.81618,c,0,0,1,0
174753,Other,44,0.81844,c,0,0,1,0
175141,Other,44,0.79204,b,0,1,0,0
187376,Other,44,0.66085,a,1,0,0,0
172015,Other,44,0.80007,c,0,0,1,0
172015,Other,44,0.80625,c,0,0,1,0
183572,Other,44,0.79484,c,0,0,1,0
172015,Other,44,0.81202,c,0,0,1,0
183572,Other,44,0.7955300000000001,c,0,0,1,0
179161,Other,44,0.81731,c,0,0,1,0
179161,Other,44,0.8173699999999999,c,0,0,1,0
179161,Other,44,0.81739,c,0,0,1,0
178434,Other,44,0.84488,c,0,0,1,0
178434,Other,44,0.84646,c,0,0,1,0
187386,Other,44,0.71249,a,1,0,0,0
178434,Other,44,0.84709,c,0,0,1,0
185233,Other,44,0.7378399999999999,b,0,1,0,0
178461,Other,44,0.8036,c,0,0,1,0
172831,Other,44,0.79489,c,0,0,1,0
186250,Other,44,0.62834,a,1,0,0,0
186630,Other,44,0.7921199999999999,b,0,1,0,0
185820,Other,44,0.7709199999999999,b,0,1,0,0
183100,Other,44,0.80674,c,0,0,1,0
185820,Other,44,0.7743800000000001,b,0,1,0,0
181250,Other,44,0.79157,b,0,1,0,0
181250,Other,44,0.79347,c,0,0,1,0
185820,Other,44,0.78879,b,0,1,0,0
179233,Other,44,0.78346,b,0,1,0,0
180904,High,44,0.87069,d,0,0,0,1
175769,Other,44,0.65752,a,1,0,0,0
186874,Other,44,0.70076,a,1,0,0,0
183261,Other,44,0.74739,b,0,1,0,0
187416,Other,44,0.63741,a,1,0,0,0
185791,Other,44,0.78337,b,0,1,0,0
180458,Other,44,0.73393,b,0,1,0,0
186934,Other,44,0.79704,c,0,0,1,0
187196,Other,44,0.65452,a,1,0,0,0
180458,Other,44,0.73434,b,0,1,0,0
181250,Other,44,0.79443,c,0,0,1,0
184730,Other,44,0.76874,b,0,1,0,0
186630,Other,44,0.79502,c,0,0,1,0
184509,Other,44,0.7824,b,0,1,0,0
187376,Other,44,0.69745,a,1,0,0,0
187171,Other,44,0.68742,a,1,0,0,0
187171,Other,44,0.68816,a,1,0,0,0
172623,Other,44,0.74856,b,0,1,0,0
187376,Other,44,0.70021,a,1,0,0,0
177129,Other,44,0.8465299999999999,c,0,0,1,0
177520,Other,44,0.8367700000000001,c,0,0,1,0
184757,Other,44,0.78863,b,0,1,0,0
184169,Other,44,0.75011,b,0,1,0,0
184757,Other,44,0.79988,c,0,0,1,0
187446,Other,44,0.7138100000000001,a,1,0,0,0
187446,Other,44,0.7311,b,0,1,0,0
182882,Other,44,0.82694,c,0,0,1,0
184541,Other,44,0.5023,a,1,0,0,0
187149,Other,44,0.68081,a,1,0,0,0
183368,Other,44,0.8419700000000001,c,0,0,1,0
186630,Other,44,0.79571,c,0,0,1,0
172883,Other,44,0.78557,b,0,1,0,0
172883,Other,44,0.7892399999999999,b,0,1,0,0
172883,Other,44,0.79083,b,0,1,0,0
186947,Other,44,0.62878,a,1,0,0,0
172787,Other,44,0.72709,b,0,1,0,0
179233,Other,44,0.79513,c,0,0,1,0
186250,Other,44,0.65196,a,1,0,0,0
187469,Other,44,0.7739699999999999,b,0,1,0,0
186250,Other,44,0.67661,a,1,0,0,0
185827,Other,44,0.78391,b,0,1,0,0
187469,Other,44,0.77733,b,0,1,0,0
186934,Other,44,0.80132,c,0,0,1,0
180904,High,44,0.87084,d,0,0,0,1
179759,Other,44,0.79818,c,0,0,1,0
183540,Other,44,0.52136,a,1,0,0,0
187483,Other,44,0.5,a,1,0,0,0
186038,Other,44,0.7137100000000001,a,1,0,0,0
185671,Other,44,0.73552,b,0,1,0,0
187489,Other,44,0.71249,a,1,0,0,0
175049,Middle,44,0.7350300000000001,b,0,1,0,0
178123,Other,44,0.79675,c,0,0,1,0
178123,Other,44,0.79705,c,0,0,1,0
174101,Other,44,0.7905300000000001,b,0,1,0,0
183915,Other,44,0.73722,b,0,1,0,0
185427,Other,44,0.7296,b,0,1,0,0
187489,Other,44,0.7825300000000001,b,0,1,0,0
187489,Other,44,0.79489,c,0,0,1,0
187498,Other,44,0.62725,a,1,0,0,0
181263,Other,44,0.76945,b,0,1,0,0
180699,Other,44,0.8308399999999999,c,0,0,1,0
186379,Other,44,0.6131,a,1,0,0,0
184245,Other,44,0.72556,b,0,1,0,0
186991,Other,44,0.61417,a,1,0,0,0
186379,Other,44,0.6804,a,1,0,0,0
185407,Other,44,0.7901600000000001,b,0,1,0,0
187104,Other,44,0.77082,b,0,1,0,0
187104,Other,44,0.7825300000000001,b,0,1,0,0
184920,Other,44,0.74283,b,0,1,0,0
184844,Other,44,0.7966300000000001,c,0,0,1,0
187532,Other,44,0.80807,c,0,0,1,0
187533,Other,44,0.70328,a,1,0,0,0
187536,Other,44,0.72997,b,0,1,0,0
172273,Other,44,0.79489,c,0,0,1,0
186751,Other,44,0.81275,c,0,0,1,0
187536,Other,44,0.7761600000000001,b,0,1,0,0
186751,Other,44,0.8135399999999999,c,0,0,1,0
172451,Other,44,0.79489,c,0,0,1,0
187555,Other,44,0.5,a,1,0,0,0
187498,Other,44,0.6493800000000001,a,1,0,0,0
186991,Other,44,0.6204,a,1,0,0,0
185118,Other,44,0.69038,a,1,0,0,0
187498,Other,44,0.70557,a,1,0,0,0
183355,Other,44,0.79489,c,0,0,1,0
185118,Other,44,0.71873,a,1,0,0,0
173316,Other,44,0.82731,c,0,0,1,0
173316,Other,44,0.82732,c,0,0,1,0
173316,Other,44,0.8279200000000001,c,0,0,1,0
185671,Other,44,0.73595,b,0,1,0,0
173316,Other,44,0.8279299999999999,c,0,0,1,0
186874,Other,44,0.71346,a,1,0,0,0
189185,Other,44,0.8062199999999999,c,0,0,1,0
183202,High,44,0.77462,b,0,1,0,0
187580,Other,44,0.7156,a,1,0,0,0
187581,Other,44,0.5,a,1,0,0,0
186954,Other,44,0.67364,a,1,0,0,0
186954,Other,44,0.75774,b,0,1,0,0
186954,Other,44,0.75905,b,0,1,0,0
180284,Other,44,0.79815,c,0,0,1,0
174615,Other,44,0.75821,b,0,1,0,0
187581,Other,44,0.55647,a,1,0,0,0
174091,Other,44,0.7326600000000001,b,0,1,0,0
184373,Other,44,0.72411,b,0,1,0,0
178082,Other,44,0.79578,c,0,0,1,0
178082,Other,44,0.79864,c,0,0,1,0
184373,Other,44,0.72847,b,0,1,0,0
184409,Other,44,0.50165,a,1,0,0,0
173438,Other,45,0.8429399999999999,c,0,0,1,0
171927,High,45,0.82081,c,0,0,1,0
184373,Other,45,0.7482,b,0,1,0,0
183915,Other,45,0.739,b,0,1,0,0
179619,Other,45,0.8362700000000001,c,0,0,1,0
187262,High,45,0.80809,c,0,0,1,0
187262,High,45,0.81108,c,0,0,1,0
183901,Other,45,0.72941,b,0,1,0,0
187262,High,45,0.8157300000000001,c,0,0,1,0
173479,Other,45,0.7995800000000001,c,0,0,1,0
173479,Other,45,0.79984,c,0,0,1,0
187595,Other,45,0.5,a,1,0,0,0
184373,Other,45,0.7613800000000001,b,0,1,0,0
186865,Other,45,0.6462399999999999,a,1,0,0,0
176450,High,45,0.8497899999999999,c,0,0,1,0
187262,High,45,0.81728,c,0,0,1,0
187262,High,45,0.8197700000000001,c,0,0,1,0
179619,Other,45,0.8396399999999999,c,0,0,1,0
186865,Other,45,0.68635,a,1,0,0,0
184580,Other,45,0.79265,c,0,0,1,0
184580,Other,45,0.79411,c,0,0,1,0
173438,Other,45,0.84495,c,0,0,1,0
179161,Other,45,0.8366399999999999,c,0,0,1,0
186694,Other,45,0.77373,b,0,1,0,0
183140,Other,45,0.79489,c,0,0,1,0
178606,Other,45,0.5446,a,1,0,0,0
172059,Other,45,0.8299799999999999,c,0,0,1,0
182366,Other,45,0.79325,c,0,0,1,0
182366,Other,45,0.79419,c,0,0,1,0
179161,Other,45,0.83665,c,0,0,1,0
182436,Other,45,0.7783100000000001,b,0,1,0,0
183930,Other,45,0.79489,c,0,0,1,0
173438,Other,45,0.84501,c,0,0,1,0
182436,Other,45,0.78351,b,0,1,0,0
184937,Other,45,0.79489,c,0,0,1,0
187532,Other,45,0.80908,c,0,0,1,0
183368,Other,45,0.84206,c,0,0,1,0
186716,Other,45,0.7249399999999999,b,0,1,0,0
172928,Other,45,0.77535,b,0,1,0,0
173934,Other,45,0.75378,b,0,1,0,0
173934,Other,45,0.75847,b,0,1,0,0
187628,Other,45,0.66433,a,1,0,0,0
173934,Other,45,0.76778,b,0,1,0,0
173934,Other,45,0.78898,b,0,1,0,0
183939,Other,45,0.7322,b,0,1,0,0
184575,Other,45,0.79489,c,0,0,1,0
174753,Other,45,0.81887,c,0,0,1,0
172928,Other,45,0.7801600000000001,b,0,1,0,0
173934,Other,45,0.79518,c,0,0,1,0
182709,Other,45,0.67424,a,1,0,0,0
174753,Other,45,0.81999,c,0,0,1,0
174753,Other,45,0.8209700000000001,c,0,0,1,0
187289,Other,45,0.78278,b,0,1,0,0
187289,Other,45,0.78378,b,0,1,0,0
187289,Other,45,0.78408,b,0,1,0,0
187036,Other,45,0.67364,a,1,0,0,0
183261,Other,45,0.76257,b,0,1,0,0
172835,Other,45,0.7828,b,0,1,0,0
172835,Other,45,0.79127,b,0,1,0,0
173331,Other,45,0.73454,b,0,1,0,0
183261,Other,45,0.76841,b,0,1,0,0
179002,Other,45,0.67719,a,1,0,0,0
187171,Other,45,0.69335,a,1,0,0,0
187640,Other,45,0.5,a,1,0,0,0
172371,Other,45,0.78068,b,0,1,0,0
187646,Other,45,0.7163,a,1,0,0,0
187171,Other,45,0.69375,a,1,0,0,0
187646,Other,45,0.77386,b,0,1,0,0
179215,Other,45,0.7912399999999999,b,0,1,0,0
189185,Other,45,0.80776,c,0,0,1,0
182364,Other,45,0.77386,b,0,1,0,0
179749,Other,45,0.72363,a,1,0,0,0
181610,Other,45,0.8411700000000001,c,0,0,1,0
172052,Other,45,0.77386,b,0,1,0,0
179749,Other,45,0.73385,b,0,1,0,0
179233,Other,45,0.79547,c,0,0,1,0
172052,Other,45,0.77804,b,0,1,0,0
172052,Other,45,0.79489,c,0,0,1,0
187595,Other,45,0.50442,a,1,0,0,0
179749,Other,45,0.73992,b,0,1,0,0
187595,Other,45,0.68985,a,1,0,0,0
184854,Other,45,0.77386,b,0,1,0,0
187595,Other,45,0.6918,a,1,0,0,0
187533,Other,45,0.79489,c,0,0,1,0
184155,Other,45,0.7962,c,0,0,1,0
184854,Other,45,0.79489,c,0,0,1,0
175570,Other,45,0.77386,b,0,1,0,0
185671,Other,45,0.7394,b,0,1,0,0
186763,Other,45,0.78277,b,0,1,0,0
182586,Other,45,0.77505,b,0,1,0,0
178434,Other,45,0.85069,c,0,0,1,0
177809,Other,45,0.77055,b,0,1,0,0
185594,Other,45,0.6851,a,1,0,0,0
187674,Other,45,0.54291,a,1,0,0,0
175570,Other,45,0.77852,b,0,1,0,0
187640,Other,45,0.7294,b,0,1,0,0
185594,Other,45,0.71172,a,1,0,0,0
175570,Other,45,0.78228,b,0,1,0,0
187679,Middle,45,0.6964199999999999,a,1,0,0,0
187679,Middle,45,0.70697,a,1,0,0,0
186865,Other,45,0.70524,a,1,0,0,0
186934,Other,45,0.81592,c,0,0,1,0
187674,Other,45,0.55606,a,1,0,0,0
180458,Other,45,0.73712,b,0,1,0,0
180458,Other,45,0.7421,b,0,1,0,0
183368,Other,45,0.84329,c,0,0,1,0
184509,Other,45,0.78338,b,0,1,0,0
184954,Other,45,0.73193,b,0,1,0,0
186934,Other,45,0.81593,c,0,0,1,0
184880,Other,45,0.77873,b,0,1,0,0
184541,Other,45,0.50253,a,1,0,0,0
179064,Other,45,0.77386,b,0,1,0,0
185594,Other,45,0.7197600000000001,a,1,0,0,0
175424,Other,45,0.79489,c,0,0,1,0
172787,Other,45,0.73866,b,0,1,0,0
181596,Other,45,0.77971,b,0,1,0,0
187715,Other,45,0.78452,b,0,1,0,0
173142,Other,45,0.81829,c,0,0,1,0
184880,Other,45,0.78278,b,0,1,0,0
173142,Other,45,0.81868,c,0,0,1,0
182727,High,45,0.82652,c,0,0,1,0
172834,Other,45,0.72856,b,0,1,0,0
172787,Other,45,0.7395,b,0,1,0,0
187723,Other,45,0.5877600000000001,a,1,0,0,0
172747,Other,45,0.8163100000000001,c,0,0,1,0
183242,Other,45,0.76241,b,0,1,0,0
183242,Other,45,0.77832,b,0,1,0,0
186546,Low,45,0.78582,b,0,1,0,0
187739,Other,45,0.7672100000000001,b,0,1,0,0
181219,Other,45,0.71235,a,1,0,0,0
172747,Other,45,0.81803,c,0,0,1,0
174185,Other,45,0.7520100000000001,b,0,1,0,0
174185,Other,45,0.7523,b,0,1,0,0
187749,Other,45,0.78255,b,0,1,0,0
178940,Other,45,0.77452,b,0,1,0,0
178940,Other,45,0.78065,b,0,1,0,0
172015,Other,45,0.81326,c,0,0,1,0
187492,Other,45,0.5,a,1,0,0,0
172015,Other,45,0.81421,c,0,0,1,0
184522,Other,45,0.79489,c,0,0,1,0
172015,Other,45,0.8144600000000001,c,0,0,1,0
172015,Other,45,0.81457,c,0,0,1,0
187757,Low,45,0.28965,a,1,0,0,0
187757,Low,45,0.71034,a,1,0,0,0
187760,Other,45,0.6339600000000001,a,1,0,0,0
181128,Other,45,0.7756,b,0,1,0,0
187492,Other,45,0.66783,a,1,0,0,0
185108,Other,45,0.71249,a,1,0,0,0
187483,Other,45,0.7156,a,1,0,0,0
185559,Other,45,0.6451600000000001,a,1,0,0,0
185608,Other,45,0.80066,c,0,0,1,0
185608,Other,45,0.80111,c,0,0,1,0
185608,Other,45,0.80137,c,0,0,1,0
185608,Other,45,0.80155,c,0,0,1,0
185608,Other,45,0.8016399999999999,c,0,0,1,0
178461,Other,45,0.80398,c,0,0,1,0
184293,Other,45,0.63463,a,1,0,0,0
186896,Other,45,0.7806,b,0,1,0,0
186896,Other,45,0.79489,c,0,0,1,0
187771,Other,45,0.58444,a,1,0,0,0
187786,Other,45,0.7806,b,0,1,0,0
184245,Other,45,0.74826,b,0,1,0,0
173331,Other,45,0.7367,b,0,1,0,0
186406,Other,45,0.65669,a,1,0,0,0
187760,Other,45,0.6643600000000001,a,1,0,0,0
187793,Other,45,0.51108,a,1,0,0,0
177809,Other,45,0.77072,b,0,1,0,0
181561,Other,45,0.7806,b,0,1,0,0
187799,Other,45,0.5,a,1,0,0,0
180585,Other,45,0.8056300000000001,c,0,0,1,0
186107,Other,45,0.72646,b,0,1,0,0
180585,Other,45,0.82105,c,0,0,1,0
180585,Other,45,0.82286,c,0,0,1,0
184293,Other,45,0.63549,a,1,0,0,0
178874,Other,45,0.80035,c,0,0,1,0
178874,Other,45,0.80196,c,0,0,1,0
187818,Other,45,0.79489,c,0,0,1,0
173331,Other,45,0.76118,b,0,1,0,0
187827,Other,45,0.5562699999999999,a,1,0,0,0
187498,Other,45,0.71308,a,1,0,0,0
187829,Other,45,0.7462,b,0,1,0,0
187827,Other,45,0.60514,a,1,0,0,0
187827,Other,45,0.62327,a,1,0,0,0
187833,Other,45,0.49868999999999997,a,1,0,0,0
187833,Other,45,0.5,a,1,0,0,0
